,customer_id,time_browse,time_Order,cate_most_browse,cate_most_Follow,cate_most_SavedCart,cate_most_Order,month_buy,month_Cart,month_active,week_buy,week_Cart,week_active,last_browse,last_SavedCart,last_Order,interval_buy,browse_not_buy,cart_not_buy,buy_again
326,376060,凌晨,,Phone,,,,,,1.0,,,1.0,3.0,,,,是,是,未购买
327,313124,下午,,Rice Cooker,,,,,,1.0,,,1.0,15.0,,,,是,是,未购买
328,602431,"凌晨,下午",,"Bed,Coat",,,,,,1.0,,,1.0,30.0,,,,是,是,未购买
329,1017834,下午,,Coat,,,,,,,,,,56.0,,,,是,是,未购买
330,99337,"上午,晚上",,Coat,,,,,,2.0,,,2.0,21.0,,,,是,是,未购买
331,968265,晚上,,Milk,,,,,,,,,,49.0,,,,是,是,未购买
332,546457,上午,,Phone,,,,,,,,,,62.0,,,,是,是,未购买
333,1130058,晚上,,Tea,,,,,,1.0,,,1.0,14.0,,,,是,是,未购买
334,897616,下午,,Foundation Make-up,,,,,,1.0,,,1.0,6.0,,,,是,是,未购买
335,1580853,上午,,Digital Camera,,,,,,1.0,,,1.0,6.0,,,,是,是,未购买
336,1191699,晚上,,Tablet,,,,,,,,,,68.0,,,,是,是,未购买
337,840786,下午,,Induction Cooker,,,,,,1.0,,,1.0,12.0,,,,是,是,未购买
338,684879,晚上,,Notebook,,,,,,1.0,,,1.0,4.0,,,,是,是,未购买
339,732468,中午,,Candy,,,,,,,,,,68.0,,,,是,是,未购买
340,779838,晚上,,Phone,,,,,,,,,,72.0,,,,是,是,未购买
341,1385883,下午,,Phone,,,,,,,,,,60.0,,,,是,是,未购买
342,1091730,下午,,Coffee,,,,,,,,,,34.0,,,,是,是,未购买
343,614169,晚上,,Digital Camera,,,,,,,,,,66.0,,,,是,是,未购买
344,338464,上午,,Phone,,,,,,2.0,,,2.0,26.0,,,,是,是,未购买
345,863,下午,,Coat,,,,,,,,,,68.0,,,,是,是,未购买
346,583501,上午,,Notebook,,,,,,,,,,61.0,,,,是,是,未购买
347,131204,中午,,Phone,,Coat,,,1.0,2.0,,1.0,2.0,26.0,5.0,,,是,是,未购买
348,763297,晚上,,Coat,,,,,,,,,,71.0,,,,是,是,未购买
349,1368713,晚上,,Makerup Water,,,,,,,,,,40.0,,,,是,是,未购买
350,456628,"上午,晚上",,"Badminton,Phone",,,,,,,,,,56.0,,,,是,是,未购买
351,1288665,"凌晨,晚上",,"Coat,Phone",,,,,,,,,,36.0,,,,是,是,未购买
352,105825,,晚上,,,,Induction Cooker,,,,,,,,,31.0,,否,否,否
353,208424,上午,,Phone,,,,,,1.0,,,1.0,25.0,,,,是,是,未购买
354,1119365,晚上,,Cookie,,,,,,1.0,,,1.0,6.0,,,,是,是,未购买
355,1424591,中午,,Coat,,,,,,,,,,66.0,,,,是,是,未购买
356,682883,下午,,Coat,,,,,,,,,,35.0,,,,是,是,未购买
357,692452,中午,,Coat,,,,,,,,,,66.0,,,,是,是,未购买
358,1501842,晚上,,"Cake,Chocolate,Phone",,,,,,,,,,32.0,,,,是,是,未购买
359,93234,下午,,Sofa,,,,,,,,,,34.0,,,,是,是,未购买
360,923247,凌晨,,Phone,,,,,,,,,,48.0,,,,是,是,未购买
361,683231,晚上,,Notebook,,,,,,,,,,32.0,,,,是,是,未购买
362,770679,,中午,,,,Milk,,,,,,,,,46.0,,否,否,否
363,434045,,,,Milk Power,,,,,,,,,,,,,否,否,未购买
364,166703,上午,,Milk,,,,,,1.0,,,1.0,3.0,,,,是,是,未购买
365,1170788,晚上,,Coat,,,,,,,,,,48.0,,,,是,是,未购买
366,205665,,,,Phone,,,,,1.0,,,1.0,,,,,否,否,未购买
367,596998,中午,,Coat,,,,,,,,,,36.0,,,,是,是,未购买
368,478938,晚上,,Perfume,,,,,,,,,,51.0,,,,是,是,未购买
369,404300,下午,,Coat,,,,,,,,,,72.0,,,,是,是,未购买
370,697517,下午,,Notebook,,Tablet,,,1.0,2.0,,1.0,2.0,17.0,1.0,,,是,是,未购买
371,231316,晚上,,Ring,,,,,,1.0,,,1.0,10.0,,,,是,是,未购买
372,1080525,下午,,Facial Moisturizer,,,,,,,,,,56.0,,,,是,是,未购买
373,1599675,晚上,,Notebook,,,,,,,,,,58.0,,,,是,是,未购买
374,240788,上午,,Phone,,,,,,,,,,41.0,,,,是,是,未购买
375,307707,下午,,Coat,,,,,,3.0,,,3.0,10.0,,,,是,是,未购买
376,849401,晚上,,Bed,,,,,,,,,,73.0,,,,是,是,未购买
377,938032,下午,,Digital Camera,,,,,,,,,,51.0,,,,是,是,未购买
378,688565,,,,Phone,Notebook,,,1.0,1.0,,1.0,1.0,,6.0,,,否,否,未购买
379,555949,上午,,Face Cream,,,,,,,,,,42.0,,,,是,是,未购买
380,1549332,中午,,Cookie,,,,,,5.0,,,5.0,5.0,,,,是,是,未购买
381,1268651,中午,,Xbox,,,,,,,,,,67.0,,,,是,是,未购买
382,431629,下午,,Facial Mask,,,,,,1.0,,,1.0,3.0,,,,是,是,未购买
383,98660,晚上,,Phone,,,,,,,,,,36.0,,,,是,是,未购买
384,105299,"上午,晚上",,"Coat,Notebook",,,,,,1.0,,,1.0,3.0,,,,是,是,未购买
385,76759,晚上,,"Coat,Digital Camera,Phone",,,,,,2.0,,,2.0,25.0,,,,是,是,未购买
386,1577816,,,,,Face Cream,,,1.0,1.0,,1.0,1.0,,2.0,,,否,否,未购买
387,978130,"下午,晚上",,"Bed,Tea",,,,,,,,,,39.0,,,,是,是,未购买
388,478390,晚上,,Coat,,,,,,,,,,48.0,,,,是,是,未购买
389,129570,下午,,Phone,,,,,,,,,,71.0,,,,是,是,未购买
390,396471,下午,,Notebook,,,,,,1.0,,,1.0,16.0,,,,是,是,未购买
391,427918,下午,,Coffee,,,,,,1.0,,,1.0,23.0,,,,是,是,未购买
392,563167,中午,,Electric Kettle,,,,,,,,,,32.0,,,,是,是,未购买
393,623249,"下午,晚上",,Phone,,,,,,1.0,,,1.0,28.0,,,,是,是,未购买
394,754136,,,,Cookie,,,,,,,,,,,,,否,否,未购买
395,1447478,"凌晨,晚上",,"Refrigerator,Xbox",,,,,,1.0,,,1.0,7.0,,,,是,是,未购买
396,1333670,上午,,Coat,,,,,,,,,,35.0,,,,是,是,未购买
397,658077,下午,,Phone,,,,,,1.0,,,1.0,8.0,,,,是,是,未购买
398,1274512,晚上,,Cookie,,,,,,2.0,,,2.0,6.0,,,,是,是,未购买
399,426365,晚上,,Induction Cooker,,,,,,1.0,,,1.0,28.0,,,,是,是,未购买
400,394068,,,,,Candy,,,1.0,1.0,,1.0,1.0,,6.0,,,否,否,未购买
401,176691,上午,,Makerup Water,,,,,,,,,,53.0,,,,是,是,未购买
402,592975,下午,,Phone,,,,,,,,,,60.0,,,,是,是,未购买
403,918716,下午,,Digital Camera,,,,,,,,,,61.0,,,,是,是,未购买
404,501146,晚上,,Phone,,,,,,1.0,,,1.0,1.0,,,,是,是,未购买
405,863642,中午,,Face Cream,,,,,,,,,,73.0,,,,是,是,未购买
406,1183414,下午,,Necklace,,,,,,,,,,56.0,,,,是,是,未购买
407,49058,中午,,Phone,,,,,,,,,,57.0,,,,是,是,未购买
408,1440454,"上午,中午",,"Facial Moisturizer,Phone",,,,,,,,,,37.0,,,,是,是,未购买
409,1416903,下午,,Coat,,,,,,,,,,69.0,,,,是,是,未购买
410,709278,中午,,Sunscreen Cream,,,,,,,,,,69.0,,,,是,是,未购买
411,439404,下午,,Eye Shadow,,,,,,1.0,,,1.0,9.0,,,,是,是,未购买
412,424582,上午,,Notebook,,,,,,,,,,52.0,,,,是,是,未购买
413,1493926,下午,,Necklace,,,,,,1.0,,,1.0,6.0,,,,是,是,未购买
414,328091,晚上,,Tea,,,,,,,,,,52.0,,,,是,是,未购买
415,288610,中午,,Jeans,,,,,,1.0,,,1.0,9.0,,,,是,是,未购买
416,1442066,晚上,,Notebook,,,,,,,,,,68.0,,,,是,是,未购买
417,1011863,,中午,,,,Coat,1.0,,1.0,,,1.0,,,8.0,,否,否,否
418,834282,中午,,Phone,,,,,,,,,,47.0,,,,是,是,未购买
419,1404864,凌晨,,Coat,,,,,,1.0,,,1.0,9.0,,,,是,是,未购买
420,1439648,中午,,"Coat,Phone",,,,,,,,,,50.0,,,,是,是,未购买
421,672129,下午,,Foundation Make-up,,,,,,1.0,,,1.0,23.0,,,,是,是,未购买
422,257730,晚上,,Digital Camera,,,,,,,,,,73.0,,,,是,是,未购买
423,1243118,"上午,中午,晚上",,Phone,,,,,,,,,,38.0,,,,是,是,未购买
424,324862,晚上,,Eye Shadow,,,,,,,,,,56.0,,,,是,是,未购买
425,74140,下午,,Phone,,,,,,1.0,,,1.0,17.0,,,,是,是,未购买
426,604423,下午,,Coat,,,,,,,,,,66.0,,,,是,是,未购买
427,53460,中午,,Foundation Make-up,,,,,,1.0,,,1.0,1.0,,,,是,是,未购买
428,650216,下午,,Phone,,,,,,,,,,49.0,,,,是,是,未购买
429,692255,下午,,Tablet,,,,,,,,,,59.0,,,,是,是,未购买
430,905372,"凌晨,中午",,"Phone,Tablet",,,,,,2.0,,,2.0,4.0,,,,是,是,未购买
431,857344,下午,,Tablet,,,,,,,,,,47.0,,,,是,是,未购买
432,881126,晚上,,Eye Shadow,,,,,,,,,,54.0,,,,是,是,未购买
433,782260,,上午,,,,Milk Power,,,,,,,,,38.0,,否,否,否
434,1368699,上午,,Phone,,,,,,1.0,,,1.0,0.0,,,,是,是,未购买
435,623690,下午,,Phone,,,,,,1.0,,,1.0,27.0,,,,是,是,未购买
436,1173954,晚上,,Induction Cooker,,,,,,1.0,,,1.0,8.0,,,,是,是,未购买
437,1335194,晚上,,Coat,,,,,,,,,,39.0,,,,是,是,未购买
438,518952,"下午,晚上",,Coat,,,,,,,,,,66.0,,,,是,是,未购买
439,1259153,上午,晚上,Foundation Make-up,,,Foundation Make-up,,,,,,,45.0,,69.0,,否,是,否
440,1262327,"下午,晚上",,"Eye Shadow,Facial Mask",,,,,,1.0,,,1.0,9.0,,,,是,是,未购买
441,256985,中午,,Phone,,,,,,1.0,,,1.0,13.0,,,,是,是,未购买
442,1308018,凌晨,,Sofa,,,,,,,,,,62.0,,,,是,是,未购买
443,533519,中午,,Foundation Make-up,,,,,,1.0,,,1.0,16.0,,,,是,是,未购买
444,196934,上午,,Phone,,,,,,1.0,,,1.0,17.0,,,,是,是,未购买
445,168145,晚上,,Notebook,,,,,,,,,,73.0,,,,是,是,未购买
446,122823,上午,,"Facial Essence,Facial Moisturizer",,,,,,1.0,,,1.0,16.0,,,,是,是,未购买
447,683795,晚上,,"Badminton,Coat",,,,,,,,,,37.0,,,,是,是,未购买
448,648245,下午,,Cookie,,,,,,1.0,,,1.0,8.0,,,,是,是,未购买
449,614995,中午,,Notebook,,,,,,,,,,67.0,,,,是,是,未购买
450,1135952,上午,,Phone,,,,,,,,,,37.0,,,,是,是,未购买
451,944152,中午,,Eye Shadow,,,,,,1.0,,,1.0,1.0,,,,是,是,未购买
452,1368386,中午,,Basketball,,,,,,1.0,,,1.0,1.0,,,,是,是,未购买
453,965576,凌晨,,Phone,,,,,,1.0,,,1.0,13.0,,,,是,是,未购买
454,361502,,上午,,,,Eye Shadow,,,,,,,,,43.0,,否,否,否
455,39533,晚上,,Jeans,,,,,,,,,,68.0,,,,是,是,未购买
456,1555573,下午,,Phone,,,,,,,,,,55.0,,,,是,是,未购买
457,1422090,上午,,Light,,,,,,1.0,,,1.0,7.0,,,,是,是,未购买
458,1315587,下午,,Phone,,,,,,1.0,,,1.0,29.0,,,,是,是,未购买
459,746895,晚上,,Phone,,,,,,,,,,40.0,,,,是,是,未购买
460,594117,晚上,,Coat,,,,,,1.0,,,1.0,2.0,,,,是,是,未购买
461,1395183,晚上,,Phone,,,,,,1.0,,,1.0,7.0,,,,是,是,未购买
462,438460,下午,,Oatmeal,,,,,,1.0,,,1.0,1.0,,,,是,是,未购买
463,377260,下午,,Candy,,,,,,,,,,65.0,,,,是,是,未购买
464,522438,,晚上,,,,Facial Essence,,,,,,,,,54.0,,否,否,否
465,344717,上午,,Tablet,,,,,,,,,,73.0,,,,是,是,未购买
466,648770,晚上,,Notebook,,,,,,1.0,,,1.0,29.0,,,,是,是,未购买
467,41917,晚上,晚上,Candy,,,Coat,,,,,,,31.0,,62.0,,是,是,否
468,239913,中午,,Coat,,,,,,1.0,,,1.0,7.0,,,,是,是,未购买
469,143411,下午,,Notebook,,,,,,,,,,70.0,,,,是,是,未购买
470,1093341,凌晨,,Phone,,,,,,1.0,,,1.0,29.0,,,,是,是,未购买
471,658879,晚上,,Phone,,,,,,,,,,63.0,,,,是,是,未购买
472,1400741,下午,,"Cake,Xbox",,,,,,,,,,55.0,,,,是,是,未购买
473,1157224,下午,,Phone,,,,,,1.0,,,1.0,20.0,,,,是,是,未购买
474,470501,中午,,Facial Moisturizer,,,,,,1.0,,,1.0,13.0,,,,是,是,未购买
475,1227500,晚上,,Xbox,,,,,,,,,,38.0,,,,是,是,未购买
476,591652,中午,,Phone,,,,,,,,,,62.0,,,,是,是,未购买
477,436257,凌晨,,Cookie,,,,,,5.0,,,5.0,0.0,,,,是,是,未购买
478,299731,凌晨,,Phone,,,,,,,,,,64.0,,,,是,是,未购买
479,1321377,凌晨,,Phone,,,,,,2.0,,,2.0,25.0,,,,是,是,未购买
480,1417028,晚上,,Facial Essence,,,,,,,,,,45.0,,,,是,是,未购买
481,470810,下午,,Coat,,,,,,,,,,33.0,,,,是,是,未购买
482,836380,晚上,,"Facial Essence,Phone",,,,,,,,,,51.0,,,,是,是,未购买
483,1413991,中午,,Tea,,,,,,1.0,,,1.0,5.0,,,,是,是,未购买
484,1141451,晚上,,Sunscreen Cream,,,,,,1.0,,,1.0,1.0,,,,是,是,未购买
485,503341,凌晨,,Candy,,,,,,,,,,72.0,,,,是,是,未购买
486,1310073,,,,,Necklace,,,1.0,1.0,,1.0,1.0,,7.0,,,否,否,未购买
487,855872,下午,,Milk,,,,,,1.0,,,1.0,7.0,,,,是,是,未购买
488,65603,上午,,Face Cream,,,,,,,,,,69.0,,,,是,是,未购买
489,1191253,下午,,"Coat,Notebook",,,,,,,,,,33.0,,,,是,是,未购买
490,678498,晚上,,Notebook,,,,,,,,,,54.0,,,,是,是,未购买
491,862098,晚上,,Candy,,,,,,1.0,,,1.0,26.0,,,,是,是,未购买
492,84250,晚上,,Phone,,,,,,,,,,73.0,,,,是,是,未购买
493,469363,中午,,Phone,,,,,,,,,,68.0,,,,是,是,未购买
494,1157599,上午,,Tablet,,,,,,1.0,,,1.0,27.0,,,,是,是,未购买
495,419701,晚上,,Phone,,,,,,,,,,54.0,,,,是,是,未购买
496,822661,上午,,Necklace,,,,,,1.0,,,1.0,30.0,,,,是,是,未购买
497,79829,中午,,Coat,,,,,,,,,,67.0,,,,是,是,未购买
498,1001177,晚上,,Football,,,,,,1.0,,,1.0,5.0,,,,是,是,未购买
499,1425411,晚上,,Phone,,,,,,,,,,48.0,,,,是,是,未购买
500,1299780,晚上,,Foundation Make-up,,,,,,1.0,,,1.0,24.0,,,,是,是,未购买
501,439393,上午,,Football,,,,,,,,,,35.0,,,,是,是,未购买
502,1174008,下午,,Phone,,,,,,,,,,58.0,,,,是,是,未购买
503,105543,"中午,下午",,"Phone,Tea",,,,,,1.0,,,1.0,27.0,,,,是,是,未购买
504,820406,上午,,Notebook,,,,,,1.0,,,1.0,15.0,,,,是,是,未购买
505,1456968,凌晨,,Digital Camera,,,,,,,,,,62.0,,,,是,是,未购买
506,59502,晚上,,Nut,,,,,,,,,,38.0,,,,是,是,未购买
507,1219141,下午,,Tea,,,,,,,,,,50.0,,,,是,是,未购买
508,16052,上午,,Badminton,,,,,,,,,,70.0,,,,是,是,未购买
509,1284202,下午,,Coat,,,,,,1.0,,,1.0,6.0,,,,是,是,未购买
510,901860,晚上,,Coat,,,,,,1.0,,,1.0,8.0,,,,是,是,未购买
511,638484,下午,,Facial Mask,,,,,,,,,,45.0,,,,是,是,未购买
512,1373528,"凌晨,中午",,Phone,,,,,,,,,,55.0,,,,是,是,未购买
513,331282,"中午,晚上",,"Coat,Phone",,,,,,1.0,,,1.0,15.0,,,,是,是,未购买
514,579170,"中午,下午,晚上",,"Cookie,Phone,Tea",,,,,,1.0,,,1.0,17.0,,,,是,是,未购买
515,989959,上午,,Perfume,,,,,,1.0,,,1.0,7.0,,,,是,是,未购买
516,952342,下午,,Facial Mask,,,,,,,,,,71.0,,,,是,是,未购买
517,379203,中午,,Coat,,Phone,,,1.0,2.0,,1.0,2.0,22.0,3.0,,,是,是,未购买
518,673297,"凌晨,上午,下午",,Coat,,,,,,2.0,,,2.0,21.0,,,,是,是,未购买
519,1418992,晚上,,Phone,,,,,,2.0,,,2.0,8.0,,,,是,是,未购买
520,857167,晚上,,Xbox,,,,,,1.0,,,1.0,2.0,,,,是,是,未购买
521,838513,上午,,Basketball,,,,,,1.0,,,1.0,28.0,,,,是,是,未购买
522,597955,晚上,,Football,,,,,,,,,,42.0,,,,是,是,未购买
523,884330,下午,,Coat,,,,,,,,,,35.0,,,,是,是,未购买
524,1140729,中午,,Face Cream,,,,,,,,,,38.0,,,,是,是,未购买
525,226577,晚上,,Phone,,,,,,,,,,68.0,,,,是,是,未购买
526,864230,下午,,Coat,,,,,,1.0,,,1.0,29.0,,,,是,是,未购买
527,508441,下午,,Sofa,,,,,,1.0,,,1.0,17.0,,,,是,是,未购买
528,443566,晚上,,Phone,,,,,,,,,,65.0,,,,是,是,未购买
529,292,下午,,Phone,,,,,,1.0,,,1.0,16.0,,,,是,是,未购买
530,1167966,凌晨,,Phone,,,,,,,,,,69.0,,,,是,是,未购买
531,938491,晚上,,Phone,,,,,,1.0,,,1.0,3.0,,,,是,是,未购买
532,507079,晚上,,Lipstick,,,,,,,,,,71.0,,,,是,是,未购买
533,126197,中午,,Foundation Make-up,,,,,,1.0,,,1.0,1.0,,,,是,是,未购买
534,1602637,,上午,,,,Perfume,1.0,,1.0,,,1.0,,,15.0,,否,否,否
535,1536097,晚上,,Phone,,,,,,2.0,,,2.0,5.0,,,,是,是,未购买
536,188554,晚上,,Phone,,,,,,,,,,48.0,,,,是,是,未购买
537,881119,下午,,Coat,,,,,,3.0,,,3.0,23.0,,,,是,是,未购买
538,485132,,,,,Potatio Chips,,,1.0,1.0,,1.0,1.0,,3.0,,,否,否,未购买
539,1220113,"上午,下午",,"Coat,Phone",,,,,,,,,,33.0,,,,是,是,未购买
540,1369120,下午,,Phone,,,,,,1.0,,,1.0,17.0,,,,是,是,未购买
541,1443957,,,,,,,,,,,,,,,,,否,否,未购买
542,86421,下午,,Phone,,,,,,,,,,40.0,,,,是,是,未购买
543,1585142,晚上,,Coat,,,,,,,,,,70.0,,,,是,是,未购买
544,938505,上午,,Bed,,,,,,,,,,41.0,,,,是,是,未购买
545,658254,,下午,,,,Tea,1.0,,1.0,,,1.0,,,8.0,,否,否,否
546,405431,中午,,Football,,,,,,1.0,,,1.0,6.0,,,,是,是,未购买
547,1405035,下午,,Coat,,,,,,1.0,,,1.0,2.0,,,,是,是,未购买
548,1372479,,,,,,,,,1.0,,,1.0,,,,,否,否,未购买
549,547072,晚上,,Phone,,,,,,3.0,,,3.0,0.0,,,,是,是,未购买
550,23785,,中午,,,,Milk Power,1.0,,1.0,1.0,,1.0,,,1.0,,否,否,否
551,603216,"下午,晚上",,Coat,,,,,,,,,,34.0,,,,是,是,未购买
552,1599414,"下午,晚上",,Phone,,,,,,3.0,,,3.0,3.0,,,,是,是,未购买
553,1233333,上午,,Phone,,,,,,,,,,62.0,,,,是,是,未购买
554,671884,晚上,,Perfume,,,,,,,,,,46.0,,,,是,是,未购买
555,1443453,晚上,,Cookie,,,,,,,,,,32.0,,,,是,是,未购买
556,1495355,中午,,Coffee,,,,,,1.0,,,1.0,6.0,,,,是,是,未购买
557,1453945,晚上,,Candy,,,,,,1.0,,,1.0,30.0,,,,是,是,未购买
558,218117,下午,,Phone,,,,,,,,,,71.0,,,,是,是,未购买
559,731825,晚上,,Light,,,,,,,,,,47.0,,,,是,是,未购买
560,1073645,晚上,,Notebook,,,,,,1.0,,,1.0,2.0,,,,是,是,未购买
561,1431672,下午,,Candy,,,,,,1.0,,,1.0,11.0,,,,是,是,未购买
562,1175576,晚上,,Tea,,,,,,,,,,58.0,,,,是,是,未购买
563,271866,上午,,Face Cream,,,,,,,,,,43.0,,,,是,是,未购买
564,147045,晚上,,Foundation Make-up,,,,,,,,,,32.0,,,,是,是,未购买
565,210441,晚上,,Tablet,,,,,,1.0,,,1.0,8.0,,,,是,是,未购买
566,903472,晚上,,Coat,,,,,,1.0,,,1.0,27.0,,,,是,是,未购买
567,1497014,上午,,Tablet,,,,,,,,,,68.0,,,,是,是,未购买
568,1573862,下午,,Phone,,,,,,,,,,39.0,,,,是,是,未购买
569,826839,晚上,,Tea,,,,,,,,,,51.0,,,,是,是,未购买
570,786416,,下午,,,,Washing Machine,,,,,,,,,31.0,,否,否,否
571,779240,晚上,,Milk,,,,,,,,,,47.0,,,,是,是,未购买
572,368891,,,,,Phone,,,1.0,2.0,,1.0,2.0,,4.0,,,否,否,未购买
573,803039,,中午,,,,Refrigerator,,,,,,,,,54.0,,否,否,否
574,1539851,晚上,,Phone,,,,,,,,,,36.0,,,,是,是,未购买
575,1315139,晚上,,Tablet,,,,,,,,,,66.0,,,,是,是,未购买
576,787604,晚上,,Candy,,,,,,,,,,45.0,,,,是,是,未购买
577,1581034,"上午,晚上",,"Phone,Xbox",,,,,,,,,,62.0,,,,是,是,未购买
578,704702,晚上,,Ring,,,,,,1.0,,,1.0,7.0,,,,是,是,未购买
579,328665,下午,,Notebook,,,,,,,,,,51.0,,,,是,是,未购买
580,409922,"中午,下午,晚上",,"Digital Camera,Notebook,Phone",,,,,,1.0,,,1.0,15.0,,,,是,是,未购买
581,41547,凌晨,,Tablet,,,,,,,,,,32.0,,,,是,是,未购买
582,403813,下午,,Phone,,,,,,,,,,54.0,,,,是,是,未购买
583,1012051,凌晨,,Coat,,,,,,,,,,41.0,,,,是,是,未购买
584,122019,上午,,Digital Camera,,,,,,,,,,46.0,,,,是,是,未购买
585,84395,"凌晨,晚上",,"Coffee,Milk",,,,,,1.0,,,1.0,20.0,,,,是,是,未购买
586,937581,中午,,Tablet,,,,,,1.0,,,1.0,16.0,,,,是,是,未购买
587,1293313,"下午,晚上",,"Phone,Potatio Chips",,,,,,2.0,,,2.0,6.0,,,,是,是,未购买
588,101163,下午,,Phone,,,,,,,,,,32.0,,,,是,是,未购买
589,1150105,中午,,Notebook,,,,,,,,,,54.0,,,,是,是,未购买
590,8893,下午,,Phone,,,,,,,,,,63.0,,,,是,是,未购买
591,394735,晚上,,Phone,,,,,,1.0,,,1.0,24.0,,,,是,是,未购买
592,1323541,中午,,Refrigerator,,,,,,,,,,38.0,,,,是,是,未购买
593,1047691,下午,,Phone,,,,,,1.0,,,1.0,4.0,,,,是,是,未购买
594,530877,晚上,,Necklace,,,,,,1.0,,,1.0,27.0,,,,是,是,未购买
595,1419246,上午,,T Shirt,,,,,,1.0,,,1.0,9.0,,,,是,是,未购买
596,1157328,晚上,,Electric Kettle,,,,,,,,,,68.0,,,,是,是,未购买
597,726020,下午,,Milk,,,,,,,,,,68.0,,,,是,是,未购买
598,1607147,下午,,Nut,,,,,,,,,,37.0,,,,是,是,未购买
599,1450122,下午,,"Coat,Light,Washing Machine",,,,,,,,,,61.0,,,,是,是,未购买
600,1216827,上午,,Milk Power,,,,,,,,,,63.0,,,,是,是,未购买
601,647138,"下午,晚上",,"Induction Cooker,Tea",,,,,,,,,,46.0,,,,是,是,未购买
602,871981,下午,,"Candy,Tablet",,,,,,1.0,,,1.0,17.0,,,,是,是,未购买
603,967179,晚上,,Face Cream,,,,,,1.0,,,1.0,8.0,,,,是,是,未购买
604,128811,晚上,,Lipstick,,,,,,1.0,,,1.0,5.0,,,,是,是,未购买
605,555860,,,,,,,,,1.0,,,1.0,,,,,否,否,未购买
606,1028981,下午,,Tea,,,,,,,,,,67.0,,,,是,是,未购买
607,745943,下午,,Face Cream,,,,,,,,,,49.0,,,,是,是,未购买
608,1060732,,下午,,,,Necklace,1.0,,1.0,,,1.0,,,10.0,,否,否,否
609,391106,,,,,Phone,,,1.0,1.0,,1.0,1.0,,3.0,,,否,否,未购买
610,331626,中午,,Electric Kettle,,,,,,1.0,,,1.0,12.0,,,,是,是,未购买
611,663583,晚上,,Notebook,,,,,,,,,,31.0,,,,是,是,未购买
612,71092,晚上,,Foundation Make-up,,,,,,1.0,,,1.0,28.0,,,,是,是,未购买
613,488693,中午,,Coat,,,,,,,,,,68.0,,,,是,是,未购买
614,445732,凌晨,,Coat,,,,,,1.0,,,1.0,14.0,,,,是,是,未购买
615,1003154,,中午,,,,Lipstick,,,,,,,,,44.0,,否,否,否
616,1171095,,,,Milk,,,,,,,,,,,,,否,否,未购买
617,574687,晚上,,Cookie,,,,,,1.0,,,1.0,25.0,,,,是,是,未购买
618,809322,晚上,,"Bed,Coat",,,,,,2.0,,,2.0,8.0,,,,是,是,未购买
619,707593,晚上,,Notebook,,,,,,1.0,,,1.0,17.0,,,,是,是,未购买
620,1547499,,下午,,,,Foundation Make-up,,,,,,,,,33.0,,否,否,否
621,506809,晚上,,Tea,,,,,,1.0,,,1.0,29.0,,,,是,是,未购买
622,588171,凌晨,,Cookie,,,,,,1.0,,,1.0,20.0,,,,是,是,未购买
623,100054,上午,,Induction Cooker,,,,,,,,,,62.0,,,,是,是,未购买
624,1418449,下午,,Necklace,,,,,,,,,,54.0,,,,是,是,未购买
625,82679,凌晨,,Coat,,,,,,,,,,31.0,,,,是,是,未购买
626,129002,下午,,Tea,,,,,,,,,,65.0,,,,是,是,未购买
627,819980,晚上,,"Coat,Phone",,,,,,1.0,,,1.0,29.0,,,,是,是,未购买
628,439506,,,,,,,,,,,,,,,,,否,否,未购买
629,721619,下午,,Phone,,,,,,1.0,,,1.0,26.0,,,,是,是,未购买
630,1417024,下午,,Ring,,,,,,,,,,55.0,,,,是,是,未购买
631,351821,晚上,,Notebook,,,,,,1.0,,,1.0,3.0,,,,是,是,未购买
632,528669,,下午,,,,Necklace,1.0,,1.0,,,1.0,,,24.0,,否,否,否
633,66346,"凌晨,下午,晚上",,Coat,,,,,,1.0,,,1.0,26.0,,,,是,是,未购买
634,574239,上午,,Refrigerator,,,,,,,,,,49.0,,,,是,是,未购买
635,848049,上午,,Facial Essence,,,,,,,,,,48.0,,,,是,是,未购买
636,94016,晚上,,Facial Essence,,,,,,1.0,,,1.0,23.0,,,,是,是,未购买
637,1033066,晚上,,"Candy,Coat",,,,,,,,,,37.0,,,,是,是,未购买
638,416241,晚上,,Phone,,,,,,1.0,,,1.0,7.0,,,,是,是,未购买
639,39288,凌晨,,Tea,,,,,,1.0,,,1.0,26.0,,,,是,是,未购买
640,1282023,"凌晨,晚上",,Coat,,,,,,,,,,34.0,,,,是,是,未购买
641,1400021,晚上,,Phone,,,,,,1.0,,,1.0,16.0,,,,是,是,未购买
642,382557,下午,,Bed,,,,,,,,,,67.0,,,,是,是,未购买
643,1553237,下午,,Tea,,,,,,1.0,,,1.0,23.0,,,,是,是,未购买
644,473558,上午,,Air Conditioner,,,,,,1.0,,,1.0,14.0,,,,是,是,未购买
645,43648,上午,,Sofa,,,,,,1.0,,,1.0,23.0,,,,是,是,未购买
646,58650,中午,,Phone,,,,,,1.0,,,1.0,8.0,,,,是,是,未购买
647,398810,晚上,,Tea,,,,,,,,,,51.0,,,,是,是,未购买
648,1426428,,下午,,,,Facial Essence,,,,,,,,,36.0,,否,否,否
649,937540,,,,,Candy,,,1.0,1.0,,1.0,1.0,,1.0,,,否,否,未购买
