vender_id,shop_id,fans_num,vip_num,shop_reg_tm,cate,shop_score
9631,7438,343,346,2014-4-16,,-1
204,9791,1531,61,2017-3-8,,-1
4379,9305,37,73,2017-2-15,,-1
7693,9291,15,0,2017-3-17,,-1
8369,7268,9024,15244,2017-2-7,,-1
7551,9063,32,56,2017-5-2,,-1
8159,8528,131,708,2017-2-14,,-1
6081,9648,606,2244,2017-2-7,,-1
3521,8524,51,48,2017-5-19,,-1
2133,7358,945,9787,2014-4-16,,-1
809,1113,232,491,2017-2-12,,-1
5953,196,17,25,2017-1-21,,-1
5670,8519,1112,2005,2017-1-20,,-1
7200,4144,1199,1886,2014-4-25,,-1
1358,7362,1158,7074,2014-4-14,,-1
6376,1488,38,88,2017-3-24,,-1
6021,4745,3194,226,2017-1-12,,-1
2429,4849,723,10210,2014-4-15,,-1
9122,8417,405,1199,2017-1-12,,-1
3664,4526,119,786,2017-1-6,,-1
6227,5964,3177,6622,2017-1-9,,-1
6678,1447,125,1750,2017-1-4,,-1
7592,4861,37,286,2017-2-22,,-1
6790,6958,1321,6394,2017-1-6,,-1
6737,9744,3626,4856,2017-1-6,,-1
6976,438,93,493,2017-2-23,,-1
9414,5553,11,6,2017-1-5,,-1
5094,9589,2436,1458,2016-12-29,,-1
8041,1344,4190,2557,2016-12-26,,-1
3926,3480,12,60,2016-12-28,,-1
3445,588,636,79,2017-1-4,,-1
2880,4548,102,4624,2016-12-19,,-1
3336,8014,8,8,2016-12-20,,-1
3747,3538,5946,6196,2016-12-16,,-1
7628,9588,563,48,2016-12-19,,-1
3971,4380,130,1629,2016-12-12,,-1
4090,9169,17,1,2016-12-16,,-1
8163,7422,2063,5238,2014-4-8,,-1
4293,6126,71,1428,2016-12-22,,-1
4996,6244,34,30,2017-3-6,,-1
7759,7946,82,320,2016-12-22,,-1
4659,4520,303,581,2016-12-7,,-1
7108,7391,20,40,2016-12-7,,-1
6110,2255,5276,47970,2017-2-7,,-1
7128,591,633,4668,2014-4-3,,-1
3081,6504,124,1225,2016-12-13,,-1
5557,9653,226,13919,2016-12-2,,-1
7158,6768,43,74,2017-3-21,,-1
7277,8409,6638,8561,2016-12-16,,-1
99,2830,2561,8084,2016-12-5,,-1
6389,5470,10,15,2016-12-15,,-1
4278,8856,85,425,2016-12-1,,-1
3625,1523,323,755,2014-4-8,,-1
2613,3053,1494,4826,2016-11-22,,-1
3287,6379,203,323,2016-11-23,,-1
7660,40,521,878,2016-11-21,,-1
2369,4797,2833,17846,2014-4-5,,-1
1956,8635,867,13249,2014-4-8,,-1
2440,1370,1496,14073,2014-5-9,,-1
8348,10075,18030,167440,2014-4-18,,-1
3482,5919,3707,6148,2016-11-11,,-1
7698,10222,177,5205,2016-11-14,,-1
5825,9628,8871,12005,2016-11-15,,-1
3656,10153,2260,2358,2016-11-11,,-1
3970,4508,261,866,2016-11-22,,-1
8231,923,69,1365,2016-11-15,,-1
8200,8986,100,281,2016-11-25,,-1
3720,3385,3527,5309,2016-11-7,,-1
133,5923,144,848,2016-11-17,,-1
4692,4148,3,0,2016-11-8,,-1
2264,4683,183,1286,2016-11-8,,-1
3167,2272,47,1823,2016-11-14,,-1
6724,9453,27,240,2016-11-4,,-1
9024,9634,39,670,2016-11-16,,-1
5955,5866,345,388,2017-1-18,,-1
4488,6791,1980,2379,2016-11-15,,-1
3996,9144,107,586,2016-10-28,,-1
8281,10188,348,317,2014-4-15,,-1
3079,5856,256,57,2014-4-15,,-1
5520,861,123,2309,2016-11-25,,-1
1726,8266,123,283,2016-11-8,,-1
4344,9786,20417,5039,2016-10-27,,-1
3112,603,87,943,2016-11-3,,-1
2474,3882,600,2947,2016-10-25,,-1
6274,3267,272,1126,2016-10-26,,-1
8849,8280,38,9,2016-11-17,,-1
7896,4237,6076,8178,2016-11-2,,-1
1365,3412,1346,8800,2016-10-21,,-1
6463,1056,10772,578,2016-10-27,,-1
2418,2924,4805,5844,2016-10-25,,-1
6063,4800,564,1142,2014-3-26,,-1
1167,2281,91,171,2016-11-14,,-1
4882,6370,659,1069,2014-3-27,,-1
5943,6179,7,119,2016-10-20,,-1
1915,7420,11,51,2016-10-19,,-1
9089,1633,87,2470,2016-10-18,,-1
9458,5720,1624,3172,2016-10-21,,-1
379,7143,1229,1736,2016-10-12,,-1
839,6038,232,3102,2016-11-2,,-1
6613,2242,1,2,2016-11-4,,-1
5493,5847,42,861,2016-10-26,,-1
9061,4328,163,524,2016-10-21,,-1
2398,4297,97,885,2016-10-12,,-1
4195,6235,40008,124493,2014-4-1,,-1
8291,1617,1455,2879,2016-10-17,,-1
9047,7549,4885,11368,2016-10-10,,-1
680,1435,1491,5230,2016-10-11,,-1
2728,6633,121,867,2017-5-26,,-1
4660,7263,135,3337,2016-9-29,,-1
6875,6057,1027,6977,2014-3-28,,-1
6096,6748,1716,13377,2014-4-18,,-1
3464,4843,354,987,2017-3-6,,-1
9135,6549,492,535,2016-11-9,,-1
9594,9062,144,509,2016-10-17,,-1
8885,6730,336,1531,2016-10-20,,-1
1101,10246,47,1251,2016-9-27,,-1
9326,167,368,2893,2016-9-22,,-1
6980,2728,404,1489,2017-3-31,,-1
4011,7222,1469,4067,2016-9-28,,-1
5658,8810,157,248,2016-9-23,,-1
2,2568,804,956,2016-10-21,,-1
1509,3972,2167,17833,2016-9-19,,-1
7371,1114,3411,401,2016-12-13,,-1
1266,660,817,1001,2016-9-18,,-1
3001,8104,450,329,2016-9-30,,-1
6353,10364,70,1192,2016-10-17,,-1
9651,3085,59,226,2016-9-27,,-1
3813,354,3251,6850,2016-10-12,,-1
8151,974,3337,7320,2016-9-12,,-1
149,4195,496,5093,2016-9-23,,-1
7363,1001,37,635,2016-9-12,,-1
6533,3120,1295,7171,2016-9-22,,-1
7752,2411,386,1141,2016-9-18,,-1
343,4142,179,701,2016-9-30,,-1
1503,5150,80,414,2016-9-29,,-1
5886,2551,164,496,2016-9-20,,-1
2862,8435,3602,2364,2016-9-6,,-1
5209,905,64,147,2016-9-5,,-1
1759,6315,147,852,2016-9-13,,-1
6708,6278,341,24464,2016-9-15,,-1
2184,3041,30,13,2016-9-8,,-1
1015,3839,306,526,2016-9-22,,-1
9008,468,1104,10859,2016-8-26,,-1
2886,1174,135,975,2016-8-31,,-1
6776,8844,154,633,2016-9-14,,-1
6070,5184,307,2698,2016-10-13,,-1
5362,3591,4715,2939,2016-8-31,,-1
873,6883,52,1156,2016-8-29,,-1
915,8804,3576,7994,2016-9-8,,-1
8184,9206,1696,4991,2016-8-17,,-1
5778,7397,324,4608,2014-3-21,,-1
1040,6897,157,1554,2016-8-16,,-1
6916,2153,600,2923,2016-8-25,,-1
1077,5954,637,670,2016-8-12,,-1
9293,1926,705,3578,2016-8-11,,-1
53,4338,1403,5195,2014-3-25,,-1
7885,1327,209,426,2014-3-20,,-1
9694,4708,207,711,2016-8-16,,-1
4250,8723,244,1421,2016-8-18,,-1
2270,4330,38,54,2016-8-9,,-1
1117,4248,140,543,2016-9-30,,-1
4651,1605,7,149,2016-8-15,,-1
692,10192,10,3,2016-8-11,,-1
1279,3468,2235,14500,2016-8-8,,-1
8659,9787,6,20,2016-8-4,,-1
2591,5208,4443,11989,2016-8-11,,-1
9113,2138,1013,4087,2016-8-4,,-1
5282,485,56,580,2016-8-16,,-1
5667,206,4086,5843,2016-8-4,,-1
3601,3752,8473,19445,2016-8-2,,-1
7590,8034,24,19,2016-8-3,,-1
556,7000,2286,5066,2016-8-4,,-1
2432,194,2117,4442,2016-8-5,,-1
367,97,5463,16759,2016-8-9,,-1
2282,1700,374,772,2016-8-6,,-1
5038,7423,2357,6052,2016-7-26,,-1
4897,2483,89,384,2016-7-27,,-1
138,4185,260,436,2016-8-1,,-1
7373,6299,12,183,2016-7-26,,-1
1089,1179,569,4224,2016-7-22,,-1
6922,8927,1587,3731,2016-7-28,,-1
7941,5623,848,5265,2014-3-17,,-1
3281,9666,130,582,2016-8-18,,-1
7595,5359,242,1035,2016-7-26,,-1
653,966,3062,3876,2016-7-20,,-1
9134,10276,680,1020,2016-7-29,,-1
5627,6252,734,2471,2016-7-15,,-1
5429,8991,455,1149,2016-8-15,,-1
5472,2182,204,398,2016-7-20,,-1
2426,7386,176,490,2017-4-6,,-1
5420,5242,5307,14140,2016-7-8,,-1
6346,5638,789,1326,2016-7-12,,-1
1441,1458,267,1583,2016-8-18,,-1
1351,8372,8,235,2016-7-8,,-1
5418,6522,883,3151,2016-7-16,,9.455167
5024,6698,3529,11373,2016-7-1,,-1
5511,6066,5476,16988,2016-7-6,,-1
2404,6696,738,5873,2014-3-7,,-1
8593,5396,7670,53569,2016-6-27,,-1
1953,9992,19,11,2016-6-22,,-1
4962,6527,7,25,2016-6-24,,-1
3340,9579,289,8286,2016-7-7,,-1
1071,2459,35,143,2016-6-20,,-1
3360,10226,1757,592,2016-7-1,,-1
5728,2947,9601,19327,2016-6-16,,-1
766,7505,1642,3946,2016-6-15,,-1
1100,1838,62,303,2016-11-17,,-1
5405,5303,414,1335,2016-6-15,,-1
7087,6697,722,13395,2014-5-15,,-1
2334,10171,514,12575,2014-3-7,,-1
1557,1018,2595,20666,2016-7-14,,-1
8358,10249,1290,5786,2016-6-17,,-1
3992,2006,620,2044,2014-3-19,,-1
1733,4442,3530,6749,2016-6-8,,-1
1642,7698,4288,3210,2016-6-14,,-1
8663,3762,22,58,2016-7-21,,-1
3256,9262,230,23,2016-6-8,,-1
9552,1699,494,2223,2016-6-1,,-1
6455,1154,3499,6073,2016-6-6,,-1
3450,7520,4247,2843,2016-7-21,,-1
2439,8600,1546,4497,2016-7-28,,-1
7362,5423,6118,25980,2014-3-5,,-1
756,10173,220,802,2014-3-7,,-1
969,2397,830,6249,2016-7-15,,-1
9638,7396,1371,2098,2016-6-2,,-1
6942,7416,657,1354,2014-3-4,,-1
9228,2901,3810,11104,2016-5-30,,-1
2837,7558,5194,14647,2016-6-2,,-1
6872,10270,381,311,2016-5-27,,-1
8018,6759,874,1975,2014-3-14,,-1
5788,2751,610,2450,2014-8-7,,-1
6474,5283,821,3931,2014-3-18,,-1
6699,10218,1091,9481,2014-3-28,,-1
510,6174,236,391,2014-2-8,,-1
2183,5117,1923,8498,2014-1-27,,-1
6392,900,280,1145,2014-1-26,,-1
3118,4983,213,974,2014-1-26,,-1
8765,4339,900,2440,2014-1-26,,-1
3722,9640,266,432,2014-1-26,,-1
8930,2545,407,4002,2014-3-21,,-1
6655,8845,201,1013,2014-1-16,,-1
1172,6251,65,19,2016-6-16,,-1
7246,9676,629,488,2016-5-27,,-1
9685,3269,1074,2126,2016-5-26,,-1
6372,7306,1508,2300,2016-5-27,,-1
5028,5941,1168,2141,2016-5-25,,-1
2157,1333,501,1321,2014-1-10,,-1
4846,8025,411,4738,2014-1-8,,-1
8588,5093,209,2000,2014-1-7,,-1
6836,2727,174,589,2014-1-7,,-1
9510,2763,189,40,2013-12-31,,-1
6217,2528,492,18821,2013-12-27,,-1
2565,8841,345,505,2013-12-26,,-1
7654,7731,546,3085,2015-6-16,,-1
1193,9866,4502,14469,2013-12-24,,-1
8292,7291,672,3220,2013-12-24,,-1
3998,8634,552,8593,2013-12-23,,-1
7967,10319,746,2049,2013-12-23,,-1
2333,6559,1137,6532,2013-12-23,,-1
6901,9626,430,1963,2013-12-23,,-1
5198,6778,239,874,2013-12-23,,-1
9419,9941,997,6087,2013-12-19,,-1
2667,2179,328,1938,2013-12-19,,-1
8418,4305,196,209,2013-12-18,,-1
2618,1319,201,23,2013-12-18,,-1
6373,5357,7383,29746,2013-12-18,,-1
4080,7108,2565,13406,2013-12-11,,-1
2377,7119,284,2394,2013-12-11,,-1
6057,781,514,10587,2013-12-11,,-1
5179,282,278,1432,2013-12-11,,-1
483,6238,376,2270,2013-12-10,,-1
4645,3219,232,494,2013-12-10,,-1
7704,4619,317,634,2013-12-10,,-1
7002,9321,703,2572,2013-12-10,,-1
1674,6663,691,6605,2013-12-10,,-1
3761,4350,261,4733,2013-12-7,,-1
8183,4714,222,510,2013-12-7,,-1
9296,10229,582,3954,2013-12-6,,-1
4644,8509,1255,10524,2013-12-3,,-1
2637,1836,5817,25362,2013-11-26,,-1
8683,2595,8621,21893,2013-11-19,,-1
1856,8176,190,202,2013-11-18,,-1
8049,4042,3048,47511,2013-11-18,,-1
7895,3673,791,169317,2013-11-14,,-1
9178,10213,248,344,2013-11-11,,-1
9476,8757,5499,13243,2013-11-11,,-1
3007,8743,157,624,2013-11-7,,-1
7409,8983,131,27,2013-11-7,,-1
5448,713,887,2603,2013-11-5,,-1
3933,1749,412,34285,2013-11-5,,-1
8701,2276,702,792,2013-11-4,,-1
1769,4112,291,2104,2013-10-28,,-1
5607,9022,161,68,2013-10-28,,-1
1163,7121,1651,4954,2013-10-28,,-1
5931,5252,150,618,2013-10-24,,-1
406,4445,139,24,2013-10-24,,-1
4252,6991,195,98,2013-10-24,,-1
2644,5200,668,1303,2013-10-23,,-1
1760,4994,430,307,2013-10-22,,-1
6614,3062,163,296,2013-10-21,,-1
805,6823,346,5609,2013-10-21,,-1
9142,4837,3257,18303,2013-10-18,,-1
7816,61,429,1714,2013-10-21,,-1
1764,2460,537,19008,2013-10-18,,-1
5779,7319,1564,147327,2013-10-18,,-1
1079,1706,278,2691,2013-10-18,,-1
7596,3080,917,5785,2013-10-18,,-1
619,7863,161,445,2013-10-10,,-1
5899,5960,1335,2421,2013-10-9,,-1
6742,2012,138,0,2013-10-9,,-1
7841,1326,483,8401,2013-9-30,,-1
814,10304,146,505,2013-9-30,,-1
5767,2221,1990,3491,2013-9-30,,-1
5174,1952,195,800,2013-9-30,,-1
7156,5519,335,1690,2013-9-30,,-1
311,7899,541,5174,2013-9-27,,-1
2852,8008,7406,25852,2013-9-26,,-1
7589,877,173,2833,2013-9-23,,-1
4071,7926,1388,16635,2013-9-22,,-1
98,10159,139,3,2013-9-18,,-1
6568,1636,1098,215050,2013-9-27,,-1
4318,4312,141,157,2013-9-17,,-1
8524,3300,203,600,2013-9-17,,-1
7931,4131,1371,2695,2013-9-17,,-1
2872,2186,190,1110,2013-9-13,,-1
7559,9768,170,14,2013-9-6,,-1
9629,7547,4032,48681,2013-9-5,,-1
9117,349,1497,2832,2013-9-4,,-1
7574,4,143,229,2013-9-3,,-1
5749,271,313,4110,2013-8-28,,-1
2492,9719,212,2299,2013-8-28,,-1
3298,10102,822,11735,2013-8-27,,-1
2106,1350,1906,5907,2013-8-26,,-1
7823,8606,1963,11353,2013-8-21,,-1
4570,8566,157,30,2013-8-21,,-1
3438,6859,5966,40799,2013-8-16,,-1
7750,6884,181,132,2013-8-9,,-1
1136,7955,5891,40304,2013-8-9,,-1
2769,7921,150,297,2013-8-5,,-1
4600,1248,152,551,2013-8-1,,-1
4926,2046,421,8089,2013-8-1,,-1
8001,1883,355,2499,2013-7-24,,-1
8458,8522,307,2150,2013-7-22,,-1
4487,1406,144,93,2013-7-17,,-1
671,3253,168,2123,2013-7-17,,-1
7442,7392,2737,5470,2013-6-28,,-1
8293,6346,152,1064,2013-6-25,,-1
9005,161,175,646,2013-6-25,,-1
2039,5032,303,12251,2013-6-27,,-1
2022,8367,206,1403,2013-6-27,,-1
1022,9323,260,1632,2013-6-14,,-1
6952,3793,18413,64144,2013-6-8,,-1
4954,3928,160,3904,2013-6-7,,-1
8507,8971,402,8932,2013-6-19,,-1
6232,1833,191,1518,2013-6-6,,-1
4533,1797,138,450,2013-6-6,,-1
4490,4630,234,2230,2013-6-7,,-1
951,9669,180,2852,2013-6-27,,-1
6006,7843,2918,8558,2013-6-4,,-1
5338,4478,2422,26510,2013-5-31,,-1
1863,8168,198,2021,2013-5-30,,-1
7679,10350,144,105,2013-6-25,,-1
996,3182,966,2298,2013-5-27,,-1
9584,124,1163,2824,2013-5-22,,-1
334,1402,198,712,2013-6-27,,-1
6954,7898,1003,10589,2013-5-29,,-1
624,8812,550,7772,2013-6-17,,-1
4188,3172,142,195,2013-5-9,,-1
1175,5400,1444,3502,2013-5-8,,-1
8741,62,139,537,2013-5-23,,-1
6477,4965,131,71,2013-4-28,,-1
4988,8511,607,4947,2013-5-23,,-1
1296,4103,137,1551,2013-4-27,,-1
3362,5834,219,2200,2013-3-12,,-1
3381,7317,1940,3210,2013-3-12,,-1
7577,933,4351,24216,2013-3-13,,-1
9088,4001,496,23419,2013-5-23,,-1
8442,8655,144,166,2013-5-29,,-1
901,10177,152,4755,2013-5-23,,-1
9126,10274,19761,54501,2013-2-18,,-1
5646,4642,286,3883,2013-5-29,,-1
6940,2810,173,4154,2013-5-23,,-1
9268,4581,5434,71356,2013-6-25,,-1
8816,7095,148,2397,2013-1-18,,-1
481,9166,147,959,2013-1-23,,-1
177,4638,1157,17597,2013-6-4,,-1
4827,7897,135,49,2013-1-18,,-1
5010,730,141,43,2013-1-17,,-1
9156,3587,306,1695,2013-1-15,,-1
2923,1111,851,632,2013-1-15,,-1
2536,2639,174,25,2013-1-14,,-1
7219,8852,167,6250,2013-6-28,,-1
2924,7202,5413,19194,2013-1-5,,-1
4185,4783,140,3,2013-1-5,,-1
3249,4798,2701,3396,2012-12-28,,-1
8820,924,2097,7653,2013-6-4,,-1
8504,9153,1363,10119,2013-6-4,,-1
1281,8818,173,1296,2013-6-4,,-1
5664,3613,138,58,2012-12-27,,-1
3411,9834,611,1357,2012-12-20,,-1
1373,5580,212,3551,2013-6-4,,-1
9229,6589,1139,16721,2012-12-19,,-1
3897,1341,140,239,2012-12-14,,-1
3187,2934,147,3971,2012-12-13,,-1
7591,9137,151,2695,2012-12-12,,-1
1522,6774,1084,551,2012-12-12,,-1
2014,8972,2029,16776,2012-12-7,,-1
1926,4236,1079,2557,2012-12-6,,-1
5410,2662,121,95,2013-5-29,,-1
7195,300,2297,16362,2012-11-29,,-1
7926,3513,170,4765,2012-11-23,,-1
748,556,1046,8596,2012-11-21,,-1
4366,16,131,1224,2012-11-9,,-1
6559,3692,114,505,2012-11-7,,-1
4263,3586,198,2678,2013-5-23,,-1
8121,5732,122,620,2013-5-29,,-1
8535,8199,134,2655,2012-10-31,,-1
4612,10091,303,11099,2013-6-8,,-1
8473,1173,976,8785,2013-6-4,,-1
2451,9805,212,5493,2013-6-28,,-1
493,9252,1652,72048,2013-6-27,,-1
7070,9105,216,4425,2012-10-16,,-1
6072,10266,1040,42283,2013-5-23,,-1
7051,145,180,1903,2012-10-10,,-1
6681,5066,4364,16958,2012-10-8,,-1
8400,5552,193,5950,2012-9-24,,-1
5069,9150,1576,28163,2013-5-30,,-1
9137,2079,512,16949,2012-8-30,,-1
8404,6812,933,76669,2013-5-23,,-1
8153,775,125,2001,2012-8-27,,-1
8100,2389,118,1752,2012-8-17,,-1
5819,1760,1171,145215,2013-6-21,,-1
8915,226,286,2429,2012-8-8,,-1
4569,4802,843,2576,2016-5-20,,-1
5601,1538,383,1989,2016-5-19,,-1
8192,10082,1355,1997,2016-6-12,,-1
286,4928,1117,1544,2016-6-13,,-1
8386,234,42,1,2016-5-17,,-1
7797,1683,276,619,2016-5-19,,-1
6484,1494,9450,8169,2016-5-23,,-1
7283,6026,1332,2401,2016-7-6,,-1
4505,292,157,77,2016-5-18,,-1
5644,4464,69,544,2016-5-24,,-1
1521,8359,60,186,2016-6-16,,-1
9059,9087,264,2308,2016-5-10,,-1
6195,7106,58,1120,2016-5-6,,-1
3006,6276,407,3047,2016-5-16,,-1
1234,6874,581,7756,2016-5-4,,-1
1001,9622,89,131,2016-5-4,,-1
7141,6679,5700,15783,2016-5-16,,-1
3456,9286,4518,19680,2016-5-5,,-1
9157,8998,7099,14686,2016-5-12,,-1
1644,9996,1040,3826,2016-5-11,,-1
5581,6516,305,3557,2016-5-10,,-1
3321,6539,249,1481,2016-4-27,,-1
8315,7512,2092,6073,2016-4-28,,-1
8353,3078,967,2458,2016-4-25,,-1
6988,4490,307,992,2016-5-13,,-1
8493,709,85,139,2016-5-19,,-1
4501,9856,2762,5321,2016-4-26,,-1
6820,3446,602,5079,2016-5-17,,-1
2807,6476,115,219,2016-4-26,,-1
5374,9172,1411,1605,2016-4-21,,-1
1995,3776,1237,3499,2016-4-21,,-1
5999,3034,2963,5588,2016-5-16,,-1
1690,7913,1931,20524,2016-4-28,,-1
7424,126,48,48,2016-5-3,,-1
3524,4439,336,2727,2016-4-28,,-1
2571,8091,1241,1893,2016-4-25,,-1
6108,2532,2094,10743,2016-4-15,,-1
5292,5182,2396,14216,2016-4-18,,-1
4939,9412,562,5148,2016-4-15,,-1
1045,3853,142,666,2016-4-19,,-1
5765,7877,1179,3193,2016-4-18,,-1
1499,5778,534,2712,2016-4-9,,-1
7890,3571,591,1324,2016-4-18,,-1
807,6904,519,2746,2016-4-11,,-1
8456,310,45,1,2016-4-7,,-1
824,8196,1794,8703,2016-4-10,,-1
1655,280,140,116,2016-4-13,,-1
248,8284,496,573,2016-4-15,,-1
2626,5567,51,169,2016-4-8,,-1
777,7489,91,1380,2016-4-1,,-1
1532,2583,601,4376,2016-4-1,,-1
6283,6425,381,875,2016-4-6,,-1
691,8959,6001,8495,2016-4-5,,-1
5241,4332,296,1209,2016-4-1,,-1
445,4404,156,328,2016-3-28,,-1
3461,3029,104,127,2016-6-29,,-1
7105,4066,11735,13878,2016-4-1,,-1
2461,352,143,13,2016-3-29,,-1
5638,1036,5009,52759,2016-4-25,,-1
5295,3778,60,20,2016-4-12,,-1
3387,447,90,809,2016-12-1,,-1
9243,8161,439,10826,2016-3-18,,-1
5443,9631,195,1255,2012-6-8,,-1
6250,9413,453,6425,2013-6-28,,-1
7960,9675,727,69314,2012-6-8,,-1
4807,993,607,21610,2013-5-29,,-1
6554,4506,996,21565,2016-3-15,,-1
4743,6032,158,1024,2012-6-8,,-1
9454,3020,5217,18953,2016-3-14,,-1
4551,10174,500,1540,2016-3-10,,-1
1396,5297,190,725,2016-4-8,,-1
3912,9923,2099,5893,2016-3-9,,-1
2721,8862,370,2502,2016-3-4,,-1
2986,1162,683,8529,2016-3-10,,-1
9435,4132,6670,42436,2016-3-8,,-1
467,7827,105,330,2016-3-1,,-1
1616,2526,575,7731,2016-3-21,,-1
1634,3211,1240,3688,2016-2-26,,-1
6701,2867,3122,6838,2016-2-25,,-1
4256,1393,87,2784,2013-5-30,,-1
5876,1202,488,17215,2016-2-25,,-1
6174,4873,1548,1174,2016-2-22,,-1
8263,3427,870,2178,2016-3-1,,-1
9236,9867,932,2559,2016-6-1,,-1
7966,7377,105,3,2016-2-19,,-1
4497,5048,802,2241,2016-3-24,,-1
6459,3242,1308,1760,2016-2-15,,-1
4606,4482,12334,4095,2016-2-3,,-1
7165,13,708,4302,2016-1-27,,-1
8709,2438,95,2,2016-1-28,,-1
1730,3606,1309,7938,2016-1-22,,-1
5045,8006,2330,11183,2016-2-16,,-1
4280,5021,270,1571,2016-1-29,,-1
3572,4596,318,1324,2016-2-17,,-1
6932,10344,7161,11356,2016-1-25,,-1
6097,9380,3135,8698,2016-1-13,,-1
4037,9972,2111,20002,2016-1-15,,-1
6221,8065,14481,10734,2016-1-11,,-1
7948,1751,322,2967,2012-5-15,,-1
7295,1743,447,334,2016-1-18,,-1
679,7816,57,58,2016-1-27,,-1
9356,5910,2534,5158,2016-1-13,,-1
1341,7704,7368,73195,2016-1-12,,-1
9512,2141,2580,32480,2016-1-6,,-1
3829,3619,257,722,2016-1-6,,-1
6795,5846,448,1172,2016-3-8,,-1
3135,3868,231,1619,2016-1-20,,-1
6896,7617,4606,443,2016-1-5,,-1
1330,5980,460,14206,2015-12-29,,-1
2657,4028,88,3763,2012-5-9,,-1
9679,2832,103,9871,2013-5-23,,-1
7159,5102,108,477,2016-1-7,,-1
7196,8947,991,2304,2015-12-28,,-1
8702,3892,308,2516,2015-12-22,,-1
2699,7066,2289,4612,2015-12-30,,-1
5840,2198,282,982,2015-12-17,,-1
1563,4224,164,1150,2015-12-16,,-1
3449,497,1182,1562,2015-12-17,,-1
8813,5416,1061,10995,2015-12-29,,-1
7871,5471,294,1595,2015-12-25,,-1
2294,7440,191,759,2015-12-16,,-1
3487,3033,2326,19737,2015-12-21,,-1
5721,1121,1095,2080,2016-7-13,,-1
7852,1856,3916,26351,2015-12-11,,-1
8955,2525,149,90,2015-12-9,,-1
7586,7856,2137,4261,2015-12-8,,-1
8777,7910,1595,4087,2015-12-2,,-1
2961,3435,261,419,2016-1-7,,-1
8946,2457,273,1420,2015-12-2,,-1
7874,7919,288,3932,2015-12-4,,-1
9277,2644,2435,8303,2015-12-1,,-1
392,1945,222,2535,2015-11-30,,-1
7106,4489,567,15049,2015-11-27,,-1
5703,481,201,2777,2015-11-26,,-1
4968,7594,1264,4720,2013-5-30,,-1
6427,5244,1460,7276,2015-11-30,,-1
9299,9343,652,7200,2015-12-4,,-1
3517,1387,135,269,2015-11-24,,-1
3153,6220,627,1825,2015-12-1,,-1
4938,1992,78,40,2015-11-24,,-1
4562,9218,327,673,2015-11-19,,-1
3887,8407,181,1748,2015-12-22,,-1
9755,7388,117,1030,2015-11-24,,-1
5748,6290,1223,952,2015-11-20,,-1
9247,3777,2088,22257,2015-11-16,,-1
8118,4259,3337,18101,2015-11-19,,-1
3430,1920,230,1093,2015-12-18,,-1
2687,6686,773,1491,2015-12-1,,-1
1825,8671,291,3159,2015-11-19,,-1
8078,9196,670,685,2013-6-14,,-1
1893,5366,925,3740,2015-11-4,,-1
8631,5012,136,858,2015-11-6,,-1
5299,4969,2941,7834,2015-11-5,,-1
1757,10392,5590,13417,2015-11-2,,-1
8658,10379,1538,2821,2015-11-18,,-1
5080,6113,482,600,2015-11-10,,-1
2952,3193,7977,19518,2016-1-6,,-1
7620,1112,492,1235,2015-10-30,,-1
2260,9117,176,409,2015-11-5,,-1
2479,3624,2217,26310,2015-11-2,,-1
7612,6502,363,22783,2013-6-28,,-1
8261,6108,1168,99684,2012-4-10,,-1
5061,2673,985,4506,2015-10-27,,-1
7469,7861,2231,31689,2015-10-22,,-1
3793,2167,645,18237,2012-4-1,,-1
3486,7944,134,286,2015-10-21,,-1
7641,9963,274,2596,2015-11-18,,-1
6345,2366,3361,7548,2015-10-21,,-1
7258,3443,3425,20006,2015-10-16,,-1
6808,8110,2620,4187,2015-11-3,,-1
2779,9250,791,2376,2015-12-25,,-1
5757,7846,5929,11359,2015-10-21,,-1
4311,1119,62393,9329,2015-10-14,,-1
4907,1845,349,1629,2015-10-11,,-1
2131,1682,1016,7146,2015-10-10,,-1
1722,7600,3945,34076,2015-10-30,,-1
4960,8024,279,235,2015-12-31,,-1
3677,7449,263,1148,2015-10-14,,-1
4325,6217,323,645,2015-10-12,,-1
8486,7415,247,51,2015-10-19,,-1
2615,5231,1309,11179,2015-10-15,,-1
1327,9201,238,34,2015-10-9,,-1
7501,5426,267,1596,2015-10-12,,-1
8518,6410,271,143,2015-12-15,,-1
9041,4475,205,30,2015-10-20,,-1
6271,3376,274,800,2015-11-23,,-1
9726,6489,1115,5337,2015-9-30,,-1
9025,6273,358,1779,2015-12-3,,-1
7731,554,129,10230,2012-3-21,,-1
9450,7101,216,59,2015-9-29,,-1
7597,350,2913,36532,2015-9-30,,-1
1006,10152,351,628,2015-10-13,,-1
4294,1124,840,20143,2013-5-23,,-1
4908,5146,407,1789,2015-9-25,,-1
2055,8482,3483,9049,2015-10-12,,-1
5408,7076,907,2278,2015-9-22,,-1
3251,3089,249,322,2015-10-8,,-1
7633,6040,1507,2635,2015-10-9,,-1
5811,3390,6799,23193,2015-9-21,,-1
9417,823,138,170,2015-9-16,,-1
4210,1697,1463,3055,2015-9-26,,-1
333,5836,248,1020,2015-9-17,,-1
603,1924,363,2879,2015-9-14,,-1
2087,10043,1117,2596,2015-9-14,,-1
2395,2172,12342,16092,2015-9-9,,-1
7109,4626,275,226,2015-9-6,,-1
